State,City,IBGE Code,Reason,Form,Name,code,Sampling Date,Sampling Loc,Zone,2.4 D + 2.4.5 T  VMP: 30.0 µg/L,Alaclor  VMP: 20.0 µg/L,Aldicarbe + Aldicarbesulfona + Aldicarbesulfóxido  VMP: 10.0 µg/L,Aldrin + Dieldrin  VMP: 0.03 µg/L,Atrazina  VMP: 2.0 µg/L,Carbendazim + benomil  VMP: 120.0 µg/L,Carbofurano  VMP: 7.0 µg/L,Clordano  VMP: 0.2 µg/L,Clorpirifós + clorpirifósoxon  VMP: 30.0 µg/L,DDT + DDD + DDE  VMP: 1.0 µg/L,Diuron  VMP: 90.0 µg/L,Endossulfan (α. β e sais)  VMP: 20.0 µg/L,Endrin  VMP: 0.6 µg/L,Glifosato + AMPA  VMP: 500.0 µg/L,Lindano (gama HCH)  VMP: 2.0 µg/L,Mancozebe  VMP: 180.0 µg/L,Metamidofós  VMP: 12.0 µg/L,Metolacloro  VMP: 10.0 µg/L,Molinato  VMP: 6.0 µg/L,Parationa Metílica  VMP: 9.0 µg/L,Pendimentalina  VMP: 20.0 µg/L,Permetrina  VMP: 20.0 µg/L,Profenofós  VMP: 60.0 µg/L,Simazina  VMP: 2.0 µg/L,Tebuconazol  VMP: 180.0 µg/L,Terbufós  VMP: 1.2 µg/L,Trifluralina  VMP: 20.0 µg/L
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,08/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,08/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,08/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,08/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,08/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,29/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,29/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,29/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,14/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,29/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,29/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,14/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,22/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,22/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,14/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,14/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,22/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,22/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,08/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,14/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,08/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,08/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,08/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Surto,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,08/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,15/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,15/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,15/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,15/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,14/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,14/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,14/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,21/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,21/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,08/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,21/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,21/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,08/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,08/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,08/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,22/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,22/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,22/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,22/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,22/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,22/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,22/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,22/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,22/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,28/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,28/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,28/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,28/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,28/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,28/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,28/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SANTA MARIA DA SERRA,354700,Rotina,SAA,SABESP,S354700000001,07/02/2017,Cavalete/Hidrômetro,Urbana,0.1,0.05,3,0.001,0.05,,3,,0.2,0.001,,,0.001,0.008,,,,0.5,0.1,0.2,0.025,0.05,0.2,0.02,0.2,0.6,0.01
SP,SANTA MARIA DA SERRA,354700,Rotina,SAA,SABESP,S354700000001,07/02/2017,Cavalete/Hidrômetro,Urbana,0.1,0.05,3,,0.05,,3,0.01,0.2,0.001,,0.01,0.001,93,0.005,,,0.05,0.1,0.2,0.025,0.05,0.2,0.02,0.2,0.6,0.01
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,21/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,21/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,21/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,28/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,21/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,28/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,21/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,28/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,ETA CASA GRANDE,S350660000005,28/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,29/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA CANTAREIRA ETA GUARAU,S355030000001,22/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA CANTAREIRA ETA GUARAU,S355030000001,14/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA CANTAREIRA ETA GUARAU,S355030000001,14/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA CANTAREIRA ETA GUARAU,S355030000001,22/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA CANTAREIRA ETA GUARAU,S355030000001,21/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA CANTAREIRA ETA GUARAU,S355030000001,07/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA CANTAREIRA ETA GUARAU,S355030000001,22/03/2017,Torneira após a reservação,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Rotina,SAA,SISTEMA CANTAREIRA ETA GUARAU,S355030000001,07/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Surto,SAA,SISTEMA CANTAREIRA ETA GUARAU,S355030000001,10/03/2017,Torneira após a reservação,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Surto,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,09/03/2017,Reservatório de água,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Surto,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,09/03/2017,Reservatório de água,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Surto,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,09/03/2017,Reservatório de água,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Surto,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,09/03/2017,Reservatório de água,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Surto,SAA,SISTEMA GUARAPIRANGA ETA ENGENHEIRO RODOLFO JOSE DA COSTA E SILVA,S355030000002,09/03/2017,Reservatório de água,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Surto,SAA,SISTEMA CANTAREIRA ETA GUARAU,S355030000001,10/03/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,SAO PAULO,355030,Surto,SAA,SISTEMA CANTAREIRA ETA GUARAU,S355030000001,10/03/2017,Torneira após a reservação,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAC,INDUSTRIA COBRASCAL,C352850000005,05/07/2017,POÇO ARTESIANO - Ponto 1,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAC,INSTITUTO MAIRIPORA,C352850000004,21/06/2017,POÇO ARTESIANO - Ponto 1,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,21/06/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,05/07/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA TERRA PRETA,S352850000002,05/07/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA TERRA PRETA,S352850000002,05/07/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA TERRA PRETA,S352850000002,05/07/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,POÇO IRARA BRANCA,S352850000003,12/07/2017,Cavalete/Hidrômetro,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,19/07/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,19/07/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,19/07/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,19/07/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,19/07/2017,Reservatório de distribuição,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAC,VETOQUINOL SAÚDE ANIMAL LTDA,C352850000023,26/07/2017,Saída de tratamento/pós-desinfecção,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,02/08/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,02/08/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,26/07/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,02/08/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,02/08/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,02/08/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,SISTEMA JUQUERI,S351640000001,12/07/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,SISTEMA JUQUERI,S351640000001,12/07/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA TERRA PRETA,S352850000002,26/07/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAC,POCO,C352850000026,26/07/2017,Saída de tratamento/pós-desinfecção,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA TERRA PRETA,S352850000002,16/08/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA TERRA PRETA,S352850000002,16/08/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA TERRA PRETA,S352850000002,16/08/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,21/06/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA TERRA PRETA,S352850000002,16/08/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,23/08/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,23/08/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,23/08/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,23/08/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,06/09/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,06/09/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,06/09/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,06/09/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA MAIRIPORA,S352850000010,06/09/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAIRIPORA,352850,Rotina,SAA,ETA TERRA PRETA,S352850000002,13/09/2017,Cavalete/Hidrômetro,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,
